------ZERO LAYER RESULTS-------
PREDICTED: 17.111130305081325, ACTUAL: 25.0
PREDICTED: 3.8878288619904344, ACTUAL: 4.0
PREDICTED: 5.058223190440258, ACTUAL: 4.0
PREDICTED: 4.588724221894989, ACTUAL: 4.0
PREDICTED: 4.146406209291898, ACTUAL: 4.0
PREDICTED: 4.15105927666707, ACTUAL: 4.0
PREDICTED: 4.246915738122988, ACTUAL: 4.0
PREDICTED: 3.944091097483398, ACTUAL: 4.0
PREDICTED: 4.884768536522914, ACTUAL: 4.0
PREDICTED: 5.490288777366869, ACTUAL: 4.0
PREDICTED: 3.9892301136831927, ACTUAL: 3.0
PREDICTED: 3.9240181284766087, ACTUAL: 3.0
PREDICTED: 5.092313385074579, ACTUAL: 3.0
PREDICTED: 3.547991215575046, ACTUAL: 1.0
------TWO LAYER RESULTS-------
PREDICTED: 23.2220102571575, ACTUAL: 25.0
PREDICTED: 11.089083116621847, ACTUAL: 23.0
PREDICTED: 12.428488547402825, ACTUAL: 23.0
PREDICTED: 17.27062278654772, ACTUAL: 22.0
PREDICTED: 15.581894934240172, ACTUAL: 21.0
PREDICTED: 11.036340228775556, ACTUAL: 21.0
PREDICTED: 19.561864800763413, ACTUAL: 20.0
PREDICTED: 15.739792856062664, ACTUAL: 20.0
PREDICTED: 11.998070839301239, ACTUAL: 20.0
PREDICTED: 13.004627758139229, ACTUAL: 20.0
PREDICTED: 14.412790040131917, ACTUAL: 20.0
PREDICTED: 16.548191635587543, ACTUAL: 19.0
PREDICTED: 10.408347079928525, ACTUAL: 19.0
PREDICTED: 12.285163548144972, ACTUAL: 19.0
PREDICTED: 10.658265804327378, ACTUAL: 19.0
PREDICTED: 19.389038003242348, ACTUAL: 19.0
PREDICTED: 11.284562935308076, ACTUAL: 19.0
PREDICTED: 12.809057067003518, ACTUAL: 18.0
PREDICTED: 15.376256855389517, ACTUAL: 18.0
PREDICTED: 11.992365578365334, ACTUAL: 18.0
PREDICTED: 23.49503736870472, ACTUAL: 18.0
PREDICTED: 14.695334498205895, ACTUAL: 18.0
PREDICTED: 15.056312630929796, ACTUAL: 18.0
PREDICTED: 20.744388810378684, ACTUAL: 18.0
PREDICTED: 18.618516118283825, ACTUAL: 17.0
PREDICTED: 12.010083048285654, ACTUAL: 17.0
PREDICTED: 15.51345636152228, ACTUAL: 17.0
PREDICTED: 11.84757381767637, ACTUAL: 17.0
PREDICTED: 12.508526993588308, ACTUAL: 17.0
PREDICTED: 13.830397269501852, ACTUAL: 17.0
PREDICTED: 11.567703258817161, ACTUAL: 17.0
PREDICTED: 16.63451429177029, ACTUAL: 17.0
PREDICTED: 11.86120649161635, ACTUAL: 17.0
PREDICTED: 11.452557835489946, ACTUAL: 17.0
PREDICTED: 12.482781369929015, ACTUAL: 17.0
PREDICTED: 10.32860318033085, ACTUAL: 16.0
PREDICTED: 17.000495391993383, ACTUAL: 16.0
PREDICTED: 16.770075415069343, ACTUAL: 16.0
PREDICTED: 17.883303587496258, ACTUAL: 16.0
PREDICTED: 9.540004753581186, ACTUAL: 16.0
PREDICTED: 17.72342141783938, ACTUAL: 16.0
PREDICTED: 13.119371632668358, ACTUAL: 16.0
PREDICTED: 8.855613069267855, ACTUAL: 16.0
PREDICTED: 16.57755880459588, ACTUAL: 16.0
PREDICTED: 13.087416256990576, ACTUAL: 16.0
PREDICTED: 16.91688472331883, ACTUAL: 16.0
PREDICTED: 11.17602514419718, ACTUAL: 16.0
PREDICTED: 9.464635636748588, ACTUAL: 15.0
PREDICTED: 12.422014866427858, ACTUAL: 15.0
PREDICTED: 12.866202595269314, ACTUAL: 15.0
PREDICTED: 11.802365654147064, ACTUAL: 15.0
PREDICTED: 15.25640331341496, ACTUAL: 15.0
PREDICTED: 12.279489816494294, ACTUAL: 15.0
PREDICTED: 10.914397675066667, ACTUAL: 15.0
PREDICTED: 13.859034200993804, ACTUAL: 15.0
PREDICTED: 11.35473176429506, ACTUAL: 15.0
PREDICTED: 19.72031457528794, ACTUAL: 15.0
PREDICTED: 17.267402656021115, ACTUAL: 15.0
PREDICTED: 12.57589145739524, ACTUAL: 15.0
PREDICTED: 11.664332380924096, ACTUAL: 15.0
PREDICTED: 11.524682100543604, ACTUAL: 15.0
PREDICTED: 19.53866704478597, ACTUAL: 15.0
PREDICTED: 9.964485495232406, ACTUAL: 15.0
PREDICTED: 9.336053872813881, ACTUAL: 15.0
PREDICTED: 10.115350987740047, ACTUAL: 15.0
PREDICTED: 10.802974871051607, ACTUAL: 14.0
PREDICTED: 12.54286149625937, ACTUAL: 14.0
PREDICTED: 9.577069732235088, ACTUAL: 14.0
PREDICTED: 11.733821261088796, ACTUAL: 14.0
PREDICTED: 10.772747487776904, ACTUAL: 14.0
PREDICTED: 10.032450906236445, ACTUAL: 14.0
PREDICTED: 15.662212534829454, ACTUAL: 14.0
PREDICTED: 10.032063327990642, ACTUAL: 14.0
PREDICTED: 11.254101368884566, ACTUAL: 14.0
PREDICTED: 10.357682483813143, ACTUAL: 14.0
PREDICTED: 21.596033182448153, ACTUAL: 14.0
PREDICTED: 11.052393712956253, ACTUAL: 14.0
PREDICTED: 10.663657216741871, ACTUAL: 14.0
PREDICTED: 17.98695062089019, ACTUAL: 14.0
PREDICTED: 11.488934109000574, ACTUAL: 14.0
PREDICTED: 12.599019963361485, ACTUAL: 14.0
PREDICTED: 12.776292262579513, ACTUAL: 14.0
PREDICTED: 6.975801965404926, ACTUAL: 14.0
PREDICTED: 9.644438435955385, ACTUAL: 14.0
PREDICTED: 9.970942533620686, ACTUAL: 14.0
PREDICTED: 15.845045643134835, ACTUAL: 14.0
PREDICTED: 18.294301716880206, ACTUAL: 14.0
PREDICTED: 9.64746117848193, ACTUAL: 14.0
PREDICTED: 11.60086403639416, ACTUAL: 13.0
PREDICTED: 10.302138259671668, ACTUAL: 13.0
PREDICTED: 10.0015159269042, ACTUAL: 13.0
PREDICTED: 10.16444480275808, ACTUAL: 13.0
PREDICTED: 15.33135027633234, ACTUAL: 13.0
PREDICTED: 8.950338893414841, ACTUAL: 13.0
PREDICTED: 17.02707211302907, ACTUAL: 13.0
PREDICTED: 12.624925428642324, ACTUAL: 13.0
PREDICTED: 11.748402611215214, ACTUAL: 13.0
PREDICTED: 11.01663911568852, ACTUAL: 13.0
PREDICTED: 19.06656050582326, ACTUAL: 13.0
PREDICTED: 10.405840363452324, ACTUAL: 13.0
PREDICTED: 9.358041908220251, ACTUAL: 13.0
PREDICTED: 11.833539766773193, ACTUAL: 13.0
PREDICTED: 10.490109056109821, ACTUAL: 13.0
PREDICTED: 10.849963283244575, ACTUAL: 13.0
PREDICTED: 9.808694947827775, ACTUAL: 13.0
PREDICTED: 12.289313251644714, ACTUAL: 13.0
PREDICTED: 15.73607656073824, ACTUAL: 13.0
PREDICTED: 16.309869509264434, ACTUAL: 13.0
PREDICTED: 16.117517297306236, ACTUAL: 13.0
PREDICTED: 11.87545365821272, ACTUAL: 13.0
PREDICTED: 11.455604026648496, ACTUAL: 13.0
PREDICTED: 8.459493042181418, ACTUAL: 13.0
PREDICTED: 14.729073352841848, ACTUAL: 13.0
PREDICTED: 12.775764922476348, ACTUAL: 13.0
PREDICTED: 11.56514180632617, ACTUAL: 13.0
PREDICTED: 13.376270224460882, ACTUAL: 13.0
PREDICTED: 9.54301500961251, ACTUAL: 13.0
PREDICTED: 9.602647126190398, ACTUAL: 13.0
PREDICTED: 11.194672386874931, ACTUAL: 13.0
PREDICTED: 21.587800718267825, ACTUAL: 13.0
PREDICTED: 21.240055819287985, ACTUAL: 13.0
PREDICTED: 14.150824427751115, ACTUAL: 13.0
PREDICTED: 10.238767319629375, ACTUAL: 13.0
PREDICTED: 12.376453049707301, ACTUAL: 13.0
PREDICTED: 10.355070863830047, ACTUAL: 12.0
PREDICTED: 12.46976668787864, ACTUAL: 12.0
PREDICTED: 9.25416422421462, ACTUAL: 12.0
PREDICTED: 15.045415189239844, ACTUAL: 12.0
PREDICTED: 11.416862503369526, ACTUAL: 12.0
PREDICTED: 11.019420766139628, ACTUAL: 12.0
PREDICTED: 14.198485387617716, ACTUAL: 12.0
PREDICTED: 9.30936171015535, ACTUAL: 12.0
PREDICTED: 9.205443183963823, ACTUAL: 12.0
PREDICTED: 9.022914008696874, ACTUAL: 12.0
PREDICTED: 9.298994244607197, ACTUAL: 12.0
PREDICTED: 9.186325133213941, ACTUAL: 12.0
PREDICTED: 10.066532919167503, ACTUAL: 12.0
PREDICTED: 11.56511620532357, ACTUAL: 12.0
PREDICTED: 9.3362261718063, ACTUAL: 12.0
PREDICTED: 9.963050052278044, ACTUAL: 12.0
PREDICTED: 18.183281526309905, ACTUAL: 12.0
PREDICTED: 14.098422743637716, ACTUAL: 12.0
PREDICTED: 8.544707562084227, ACTUAL: 12.0
PREDICTED: 9.289012928147631, ACTUAL: 12.0
PREDICTED: 10.032006468148213, ACTUAL: 12.0
PREDICTED: 14.46788196177285, ACTUAL: 12.0
PREDICTED: 10.171484378622523, ACTUAL: 12.0
PREDICTED: 11.540345525270428, ACTUAL: 12.0
PREDICTED: 11.090356801081231, ACTUAL: 12.0
PREDICTED: 9.72486005643755, ACTUAL: 12.0
PREDICTED: 10.990345849331513, ACTUAL: 12.0
PREDICTED: 10.56447121988542, ACTUAL: 12.0
PREDICTED: 8.590882417033427, ACTUAL: 12.0
PREDICTED: 9.672794424582747, ACTUAL: 12.0
PREDICTED: 11.134581847721531, ACTUAL: 12.0
PREDICTED: 10.191023524090433, ACTUAL: 12.0
PREDICTED: 8.182707926793508, ACTUAL: 12.0
PREDICTED: 10.61200907379668, ACTUAL: 12.0
PREDICTED: 12.535078464329029, ACTUAL: 12.0
PREDICTED: 15.197047662224982, ACTUAL: 12.0
PREDICTED: 10.849291464174438, ACTUAL: 12.0
PREDICTED: 9.299119850187601, ACTUAL: 12.0
PREDICTED: 7.826865135202041, ACTUAL: 12.0
PREDICTED: 11.96871400085774, ACTUAL: 12.0
PREDICTED: 15.087376618729198, ACTUAL: 12.0
PREDICTED: 12.628860687366341, ACTUAL: 12.0
PREDICTED: 10.539000867082784, ACTUAL: 12.0
PREDICTED: 11.902982626451482, ACTUAL: 12.0
PREDICTED: 9.691545751924842, ACTUAL: 12.0
PREDICTED: 9.462153564262419, ACTUAL: 12.0
PREDICTED: 11.315106842621741, ACTUAL: 12.0
PREDICTED: 17.267013471698068, ACTUAL: 12.0
PREDICTED: 10.499492093947396, ACTUAL: 11.0
PREDICTED: 17.079868164406964, ACTUAL: 11.0
PREDICTED: 9.244432825745854, ACTUAL: 11.0
PREDICTED: 9.848263818573063, ACTUAL: 11.0
PREDICTED: 9.80048629496978, ACTUAL: 11.0
PREDICTED: 8.173938745488293, ACTUAL: 11.0
PREDICTED: 9.73615076325553, ACTUAL: 11.0
PREDICTED: 10.205476138634435, ACTUAL: 11.0
PREDICTED: 15.054589506419692, ACTUAL: 11.0
PREDICTED: 10.794842714737857, ACTUAL: 11.0
PREDICTED: 12.789013734277798, ACTUAL: 11.0
PREDICTED: 9.783296422032798, ACTUAL: 11.0
PREDICTED: 9.845292378369436, ACTUAL: 11.0
PREDICTED: 11.871627677375988, ACTUAL: 11.0
PREDICTED: 10.064385929421302, ACTUAL: 11.0
PREDICTED: 10.029591093806587, ACTUAL: 11.0
PREDICTED: 11.113665970748002, ACTUAL: 11.0
PREDICTED: 11.59361385534081, ACTUAL: 11.0
PREDICTED: 10.007865306514727, ACTUAL: 11.0
PREDICTED: 10.939434799181207, ACTUAL: 11.0
PREDICTED: 7.130813467786106, ACTUAL: 11.0
PREDICTED: 7.753358273758078, ACTUAL: 11.0
PREDICTED: 10.807655001717668, ACTUAL: 11.0
PREDICTED: 10.277324917924574, ACTUAL: 11.0
PREDICTED: 12.116361229527172, ACTUAL: 11.0
PREDICTED: 13.042761570162671, ACTUAL: 11.0
PREDICTED: 10.978953470908948, ACTUAL: 11.0
PREDICTED: 10.568038951316058, ACTUAL: 11.0
PREDICTED: 10.112030173463328, ACTUAL: 11.0
PREDICTED: 10.579944249938299, ACTUAL: 11.0
PREDICTED: 7.967406011376203, ACTUAL: 11.0
PREDICTED: 9.658174404135679, ACTUAL: 11.0
PREDICTED: 12.019541044661096, ACTUAL: 11.0
PREDICTED: 9.676880688795297, ACTUAL: 11.0
PREDICTED: 10.639801832283293, ACTUAL: 11.0
PREDICTED: 10.311596779337822, ACTUAL: 11.0
PREDICTED: 11.94436904079749, ACTUAL: 11.0
PREDICTED: 10.57753694928343, ACTUAL: 11.0
PREDICTED: 10.482812354786216, ACTUAL: 11.0
PREDICTED: 9.952383036868863, ACTUAL: 11.0
PREDICTED: 10.768671799635243, ACTUAL: 11.0
PREDICTED: 11.189920820935686, ACTUAL: 11.0
PREDICTED: 11.553316133180754, ACTUAL: 11.0
PREDICTED: 9.620890440453842, ACTUAL: 11.0
PREDICTED: 9.190192093927989, ACTUAL: 11.0
PREDICTED: 10.407348265916045, ACTUAL: 11.0
PREDICTED: 12.37822626761151, ACTUAL: 11.0
PREDICTED: 9.47397341971558, ACTUAL: 11.0
PREDICTED: 10.483089222965855, ACTUAL: 11.0
PREDICTED: 10.797731641306534, ACTUAL: 11.0
PREDICTED: 9.753640608808576, ACTUAL: 11.0
PREDICTED: 9.260323145426238, ACTUAL: 11.0
PREDICTED: 10.335417661570823, ACTUAL: 11.0
PREDICTED: 10.763220274514543, ACTUAL: 11.0
PREDICTED: 12.691226477463118, ACTUAL: 11.0
PREDICTED: 13.240494298477426, ACTUAL: 11.0
PREDICTED: 13.091419796612506, ACTUAL: 11.0
PREDICTED: 10.324057773041181, ACTUAL: 11.0
PREDICTED: 10.644644728838713, ACTUAL: 11.0
PREDICTED: 9.72853067726476, ACTUAL: 11.0
PREDICTED: 9.43620459274201, ACTUAL: 11.0
PREDICTED: 10.336205052383702, ACTUAL: 11.0
PREDICTED: 11.837471635660046, ACTUAL: 11.0
PREDICTED: 17.14913654063567, ACTUAL: 11.0
PREDICTED: 10.288044620322612, ACTUAL: 11.0
PREDICTED: 9.41498294331008, ACTUAL: 11.0
PREDICTED: 8.007754471408845, ACTUAL: 11.0
PREDICTED: 11.173007522497693, ACTUAL: 11.0
PREDICTED: 10.561548861598187, ACTUAL: 11.0
PREDICTED: 11.361973510268175, ACTUAL: 11.0
PREDICTED: 10.830707564922275, ACTUAL: 11.0
PREDICTED: 9.224906163889015, ACTUAL: 11.0
PREDICTED: 10.928502362819353, ACTUAL: 11.0
PREDICTED: 10.182583984938749, ACTUAL: 11.0
PREDICTED: 10.599029680065343, ACTUAL: 11.0
PREDICTED: 9.460921680449157, ACTUAL: 11.0
PREDICTED: 12.5007471487612, ACTUAL: 11.0
PREDICTED: 8.403749621327776, ACTUAL: 11.0
PREDICTED: 8.870988128569735, ACTUAL: 11.0
PREDICTED: 7.40552159277531, ACTUAL: 11.0
PREDICTED: 9.530665915377584, ACTUAL: 11.0
PREDICTED: 11.218751473088936, ACTUAL: 11.0
PREDICTED: 9.290887488201786, ACTUAL: 11.0
PREDICTED: 10.080555676267494, ACTUAL: 11.0
PREDICTED: 11.061676549020293, ACTUAL: 11.0
PREDICTED: 9.450162550723032, ACTUAL: 11.0
PREDICTED: 11.827340930011797, ACTUAL: 11.0
PREDICTED: 11.102351468591724, ACTUAL: 11.0
PREDICTED: 11.360440932334841, ACTUAL: 10.0
PREDICTED: 10.19373314813652, ACTUAL: 10.0
PREDICTED: 11.409574173061138, ACTUAL: 10.0
PREDICTED: 13.318474639397511, ACTUAL: 10.0
PREDICTED: 8.86712707424566, ACTUAL: 10.0
PREDICTED: 8.882580263286556, ACTUAL: 10.0
PREDICTED: 9.737743059863373, ACTUAL: 10.0
PREDICTED: 16.475945803831916, ACTUAL: 10.0
PREDICTED: 7.911094501916217, ACTUAL: 10.0
PREDICTED: 9.441042726591814, ACTUAL: 10.0
PREDICTED: 11.445341118445764, ACTUAL: 10.0
PREDICTED: 10.433845202189763, ACTUAL: 10.0
PREDICTED: 10.647927593575023, ACTUAL: 10.0
PREDICTED: 9.79781923466756, ACTUAL: 10.0
PREDICTED: 12.58430012903376, ACTUAL: 10.0
PREDICTED: 9.679244448069104, ACTUAL: 10.0
PREDICTED: 9.334598026723217, ACTUAL: 10.0
PREDICTED: 9.02628991924373, ACTUAL: 10.0
PREDICTED: 10.718367436780852, ACTUAL: 10.0
PREDICTED: 9.893255674215993, ACTUAL: 10.0
PREDICTED: 8.088748138255848, ACTUAL: 10.0
PREDICTED: 10.750699887187032, ACTUAL: 10.0
PREDICTED: 9.712577763698874, ACTUAL: 10.0
PREDICTED: 11.665434368484581, ACTUAL: 10.0
PREDICTED: 13.58995485956547, ACTUAL: 10.0
PREDICTED: 7.74740598780207, ACTUAL: 10.0
PREDICTED: 7.559288574397373, ACTUAL: 10.0
PREDICTED: 12.438058433115916, ACTUAL: 10.0
PREDICTED: 10.827650176513307, ACTUAL: 10.0
PREDICTED: 9.848382563916175, ACTUAL: 10.0
PREDICTED: 9.107702239289729, ACTUAL: 10.0
PREDICTED: 8.616499551941573, ACTUAL: 10.0
PREDICTED: 9.751386491434598, ACTUAL: 10.0
PREDICTED: 10.660460409397832, ACTUAL: 10.0
PREDICTED: 9.702918517660931, ACTUAL: 10.0
PREDICTED: 9.570090346873346, ACTUAL: 10.0
PREDICTED: 9.410409640609561, ACTUAL: 10.0
PREDICTED: 9.956455442449602, ACTUAL: 10.0
PREDICTED: 9.284964290382591, ACTUAL: 10.0
PREDICTED: 9.453985220721343, ACTUAL: 10.0
PREDICTED: 9.801956075608906, ACTUAL: 10.0
PREDICTED: 10.151488112129577, ACTUAL: 10.0
PREDICTED: 8.71720782030416, ACTUAL: 10.0
PREDICTED: 9.652971665071446, ACTUAL: 10.0
PREDICTED: 10.13929515735726, ACTUAL: 10.0
PREDICTED: 11.64194385679507, ACTUAL: 10.0
PREDICTED: 10.092933074584225, ACTUAL: 10.0
PREDICTED: 7.743074967058735, ACTUAL: 10.0
PREDICTED: 8.659701005131762, ACTUAL: 10.0
PREDICTED: 6.360538391565788, ACTUAL: 10.0
PREDICTED: 8.840134770391685, ACTUAL: 10.0
PREDICTED: 8.7659947275612, ACTUAL: 10.0
PREDICTED: 10.04280850200849, ACTUAL: 10.0
PREDICTED: 9.879156642709692, ACTUAL: 10.0
PREDICTED: 9.5095010809472, ACTUAL: 10.0
PREDICTED: 18.123234192234424, ACTUAL: 10.0
PREDICTED: 11.383324337394715, ACTUAL: 10.0
PREDICTED: 8.969006923749557, ACTUAL: 10.0
PREDICTED: 12.313755341743772, ACTUAL: 10.0
PREDICTED: 11.810036335633228, ACTUAL: 10.0
PREDICTED: 9.288695262896857, ACTUAL: 10.0
PREDICTED: 9.27715968100955, ACTUAL: 10.0
PREDICTED: 9.007774589805356, ACTUAL: 10.0
PREDICTED: 8.049053603392746, ACTUAL: 10.0
PREDICTED: 9.358701246958306, ACTUAL: 10.0
PREDICTED: 8.398150473052736, ACTUAL: 10.0
PREDICTED: 6.460818277241282, ACTUAL: 10.0
PREDICTED: 10.513357806044795, ACTUAL: 10.0
PREDICTED: 10.00779548693035, ACTUAL: 10.0
PREDICTED: 9.902635412465806, ACTUAL: 10.0
PREDICTED: 9.272740170108817, ACTUAL: 10.0
PREDICTED: 8.280697128433081, ACTUAL: 10.0
PREDICTED: 8.38961537149355, ACTUAL: 10.0
PREDICTED: 8.072175635505204, ACTUAL: 10.0
PREDICTED: 8.200280506813856, ACTUAL: 10.0
PREDICTED: 10.319207086680978, ACTUAL: 10.0
PREDICTED: 10.608699824725587, ACTUAL: 10.0
PREDICTED: 8.570685363711636, ACTUAL: 10.0
PREDICTED: 10.2562509772486, ACTUAL: 10.0
PREDICTED: 13.187138883635189, ACTUAL: 10.0
PREDICTED: 9.738677252400624, ACTUAL: 10.0
PREDICTED: 9.211020634781521, ACTUAL: 10.0
PREDICTED: 11.248511896025068, ACTUAL: 10.0
PREDICTED: 9.212552099456868, ACTUAL: 10.0
PREDICTED: 7.914510950114949, ACTUAL: 10.0
PREDICTED: 9.274454292113727, ACTUAL: 10.0
PREDICTED: 6.776640681279339, ACTUAL: 10.0
PREDICTED: 10.779020711676484, ACTUAL: 10.0
PREDICTED: 10.30444952922316, ACTUAL: 10.0
PREDICTED: 8.71844903606555, ACTUAL: 10.0
PREDICTED: 10.80658176289054, ACTUAL: 10.0
PREDICTED: 9.921483047954691, ACTUAL: 10.0
PREDICTED: 10.83867146659761, ACTUAL: 10.0
PREDICTED: 10.140794694534662, ACTUAL: 10.0
PREDICTED: 9.992863126066563, ACTUAL: 10.0
PREDICTED: 11.520698229625363, ACTUAL: 10.0
PREDICTED: 11.815055363813306, ACTUAL: 10.0
PREDICTED: 9.467769524554793, ACTUAL: 10.0
PREDICTED: 12.230769913231551, ACTUAL: 10.0
PREDICTED: 8.685914175367179, ACTUAL: 10.0
PREDICTED: 7.453031873488177, ACTUAL: 10.0
PREDICTED: 11.866628341509712, ACTUAL: 10.0
PREDICTED: 9.365089882772411, ACTUAL: 10.0
PREDICTED: 8.571326811635375, ACTUAL: 10.0
PREDICTED: 10.42591775452793, ACTUAL: 10.0
PREDICTED: 9.458823678678431, ACTUAL: 10.0
PREDICTED: 9.698734701053237, ACTUAL: 10.0
PREDICTED: 11.579454229877015, ACTUAL: 10.0
PREDICTED: 14.433761273242837, ACTUAL: 10.0
PREDICTED: 8.493157837747836, ACTUAL: 10.0
PREDICTED: 8.820667116137962, ACTUAL: 10.0
PREDICTED: 7.49277309227139, ACTUAL: 10.0
PREDICTED: 8.246268708555657, ACTUAL: 10.0
PREDICTED: 8.67612200785079, ACTUAL: 10.0
PREDICTED: 8.188269656759278, ACTUAL: 9.0
PREDICTED: 11.681182345132449, ACTUAL: 9.0
PREDICTED: 9.40044354960622, ACTUAL: 9.0
PREDICTED: 9.603029973606716, ACTUAL: 9.0
PREDICTED: 9.746864655356543, ACTUAL: 9.0
PREDICTED: 9.654678370308226, ACTUAL: 9.0
PREDICTED: 10.841136505784633, ACTUAL: 9.0
PREDICTED: 6.206258759534705, ACTUAL: 9.0
PREDICTED: 9.910034450849906, ACTUAL: 9.0
PREDICTED: 9.266359780920538, ACTUAL: 9.0
PREDICTED: 8.811620701565117, ACTUAL: 9.0
PREDICTED: 8.18877171989709, ACTUAL: 9.0
PREDICTED: 9.2883512773548, ACTUAL: 9.0
PREDICTED: 9.909700542524602, ACTUAL: 9.0
PREDICTED: 9.023583278706566, ACTUAL: 9.0
PREDICTED: 10.683263878490997, ACTUAL: 9.0
PREDICTED: 9.54632453382036, ACTUAL: 9.0
PREDICTED: 7.764023274282168, ACTUAL: 9.0
PREDICTED: 9.646950099796808, ACTUAL: 9.0
PREDICTED: 9.228850446929046, ACTUAL: 9.0
PREDICTED: 8.558256407552616, ACTUAL: 9.0
PREDICTED: 8.115680844860409, ACTUAL: 9.0
PREDICTED: 7.06976791878795, ACTUAL: 9.0
PREDICTED: 9.249758795437186, ACTUAL: 9.0
PREDICTED: 9.339537087122984, ACTUAL: 9.0
PREDICTED: 8.21487962670372, ACTUAL: 9.0
PREDICTED: 7.882519887410282, ACTUAL: 9.0
PREDICTED: 8.489243814055484, ACTUAL: 9.0
PREDICTED: 11.230212392035915, ACTUAL: 9.0
PREDICTED: 8.675407063989725, ACTUAL: 9.0
PREDICTED: 11.313160029338421, ACTUAL: 9.0
PREDICTED: 8.747458050618057, ACTUAL: 9.0
PREDICTED: 10.406642973275527, ACTUAL: 9.0
PREDICTED: 8.801408441692994, ACTUAL: 9.0
PREDICTED: 11.210285984713538, ACTUAL: 9.0
PREDICTED: 8.316507712668017, ACTUAL: 9.0
PREDICTED: 11.709073625349577, ACTUAL: 9.0
PREDICTED: 9.742774685544713, ACTUAL: 9.0
PREDICTED: 9.23433342694285, ACTUAL: 9.0
PREDICTED: 8.539847330600383, ACTUAL: 9.0
PREDICTED: 10.871629212984505, ACTUAL: 9.0
PREDICTED: 8.826675938608929, ACTUAL: 9.0
PREDICTED: 10.531853827568323, ACTUAL: 9.0
PREDICTED: 8.502159842771357, ACTUAL: 9.0
PREDICTED: 7.815988302910393, ACTUAL: 9.0
PREDICTED: 9.579917085904729, ACTUAL: 9.0
PREDICTED: 9.711700877184928, ACTUAL: 9.0
PREDICTED: 8.788182555394803, ACTUAL: 9.0
PREDICTED: 9.048015597763243, ACTUAL: 9.0
PREDICTED: 8.064358867216734, ACTUAL: 9.0
PREDICTED: 9.32084725682607, ACTUAL: 9.0
PREDICTED: 9.287436761378945, ACTUAL: 9.0
PREDICTED: 9.754173013221099, ACTUAL: 9.0
PREDICTED: 8.796591677562347, ACTUAL: 9.0
PREDICTED: 8.422873567504068, ACTUAL: 9.0
PREDICTED: 7.457858981161506, ACTUAL: 9.0
PREDICTED: 7.714598578695876, ACTUAL: 9.0
PREDICTED: 8.335853017224153, ACTUAL: 9.0
PREDICTED: 12.17774518150705, ACTUAL: 9.0
PREDICTED: 9.219758831714149, ACTUAL: 9.0
PREDICTED: 11.02531867196835, ACTUAL: 9.0
PREDICTED: 9.731317775291224, ACTUAL: 9.0
PREDICTED: 8.654167889472062, ACTUAL: 9.0
PREDICTED: 9.151163475863225, ACTUAL: 9.0
PREDICTED: 8.038570212185114, ACTUAL: 9.0
PREDICTED: 10.588323778372894, ACTUAL: 9.0
PREDICTED: 9.351413547382059, ACTUAL: 9.0
PREDICTED: 10.187745643660929, ACTUAL: 9.0
PREDICTED: 9.720884219934728, ACTUAL: 9.0
PREDICTED: 8.726888197992483, ACTUAL: 9.0
PREDICTED: 9.753353969027213, ACTUAL: 9.0
PREDICTED: 7.805935577809343, ACTUAL: 9.0
PREDICTED: 10.014639423447534, ACTUAL: 9.0
PREDICTED: 6.708196968152258, ACTUAL: 9.0
PREDICTED: 8.926838665911763, ACTUAL: 9.0
PREDICTED: 10.5697889485491, ACTUAL: 9.0
PREDICTED: 10.014458887521158, ACTUAL: 9.0
PREDICTED: 11.375925338900736, ACTUAL: 9.0
PREDICTED: 9.405682908162271, ACTUAL: 9.0
PREDICTED: 9.255145439628677, ACTUAL: 9.0
PREDICTED: 9.733362754778053, ACTUAL: 9.0
PREDICTED: 9.554309738784891, ACTUAL: 9.0
PREDICTED: 9.371585380251538, ACTUAL: 9.0
PREDICTED: 9.951445380555292, ACTUAL: 9.0
PREDICTED: 9.291347328916313, ACTUAL: 9.0
PREDICTED: 7.905103958844356, ACTUAL: 9.0
PREDICTED: 7.241277856527372, ACTUAL: 9.0
PREDICTED: 9.43322584555144, ACTUAL: 9.0
PREDICTED: 9.814883366935845, ACTUAL: 9.0
PREDICTED: 10.768875970073747, ACTUAL: 9.0
PREDICTED: 8.51416590891873, ACTUAL: 9.0
PREDICTED: 8.696973144236388, ACTUAL: 9.0
PREDICTED: 7.799040663418101, ACTUAL: 9.0
PREDICTED: 8.057347726901739, ACTUAL: 9.0
PREDICTED: 10.472060372671992, ACTUAL: 9.0
PREDICTED: 6.51357764690596, ACTUAL: 9.0
PREDICTED: 9.69353377784941, ACTUAL: 9.0
PREDICTED: 9.35409684265067, ACTUAL: 9.0
PREDICTED: 9.519086063512987, ACTUAL: 9.0
PREDICTED: 9.217389989215885, ACTUAL: 9.0
PREDICTED: 8.743419668864634, ACTUAL: 9.0
PREDICTED: 8.124061343861857, ACTUAL: 9.0
PREDICTED: 7.792909916014775, ACTUAL: 9.0
PREDICTED: 10.463341667775211, ACTUAL: 9.0
PREDICTED: 9.698617308423113, ACTUAL: 9.0
PREDICTED: 9.658303647834247, ACTUAL: 9.0
PREDICTED: 10.366015231135531, ACTUAL: 9.0
PREDICTED: 10.437980903852523, ACTUAL: 9.0
PREDICTED: 8.495063302816423, ACTUAL: 9.0
PREDICTED: 8.830320318671403, ACTUAL: 9.0
